RSUJ2;NAZRSUJ2;RSUJ3;ID_REGION;NAZKRJ = NAZRSUJ3;DISTRICT;LSUJ1;NAZOKS = NAZLSUJ1;LSUJ2;MUNICIPALITY;NAZZUJ = NAZLSUJ2;CADASTRE;NAZUTJ;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324511731;511731;Podkriváò;847500;Podkriváò;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324511731;511731;Podkriváò;847500;Podkriváò;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324511731;511731;Podkriváò;847500;Podkriváò;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324511731;511731;Podkriváò;847500;Podkriváò;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324511731;511731;Podkriváò;847500;Podkriváò;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518794;518794;Slatinské Lazy;856142;Slatinské Lazy;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518794;518794;Slatinské Lazy;856142;Slatinské Lazy;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518794;518794;Slatinské Lazy;856142;Slatinské Lazy;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518794;518794;Slatinské Lazy;856142;Slatinské Lazy;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518794;518794;Slatinské Lazy;856142;Slatinské Lazy;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518794;518794;Slatinské Lazy;856142;Slatinské Lazy;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518816;518816;Stará Huta;857971;Stará Huta;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518816;518816;Stará Huta;857971;Stará Huta;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518816;518816;Stará Huta;857971;Stará Huta;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518816;518816;Stará Huta;857971;Stará Huta;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518816;518816;Stará Huta;857971;Stará Huta;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518816;518816;Stará Huta;857971;Stará Huta;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518824;518824;Stook;858757;Stook;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518824;518824;Stook;858757;Stook;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518824;518824;Stook;858757;Stook;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518824;518824;Stook;858757;Stook;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518824;518824;Stook;858757;Stook;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518824;518824;Stook;858757;Stook;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518921;518921;Víg¾aš;869350;Víg¾aš;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518921;518921;Víg¾aš;869350;Víg¾aš;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518921;518921;Víg¾aš;869350;Víg¾aš;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518921;518921;Víg¾aš;869350;Víg¾aš;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518921;518921;Víg¾aš;869350;Víg¾aš;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518930;518930;Víg¾ašská Huta-Kalinka;869431;Víg¾ašská Huta-Kalinka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518930;518930;Víg¾ašská Huta-Kalinka;869431;Víg¾ašská Huta-Kalinka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518930;518930;Víg¾ašská Huta-Kalinka;869431;Víg¾ašská Huta-Kalinka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518930;518930;Víg¾ašská Huta-Kalinka;869431;Víg¾ašská Huta-Kalinka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518930;518930;Víg¾ašská Huta-Kalinka;869431;Víg¾ašská Huta-Kalinka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;604;SK0324;Detva;SK0324518930;518930;Víg¾ašská Huta-Kalinka;869431;Víg¾ašská Huta-Kalinka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518212;518212;Bzovík;807893;Bzovík;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518239;518239;Cerovo;808032;Cerovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518239;518239;Cerovo;808032;Cerovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518239;518239;Cerovo;808032;Cerovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518239;518239;Cerovo;808032;Cerovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518239;518239;Cerovo;808032;Cerovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518247;518247;Èabradskı Vrbovok;808318;Èabradskı Vrbovok;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518247;518247;Èabradskı Vrbovok;808318;Èabradskı Vrbovok;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518255;518255;Èekovce;809047;Èekovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518255;518255;Èekovce;809047;Èekovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518255;518255;Èekovce;809047;Èekovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518255;518255;Èekovce;809047;Èekovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518255;518255;Èekovce;809047;Èekovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518280;518280;Devièie;810622;Devièie;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518301;518301;Dolné Mladonice;812056;Dolné Mladonice;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518310;518310;Dolnı Badín;812226;Dolnı Badín;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518310;518310;Dolnı Badín;812226;Dolnı Badín;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518336;518336;Domaníky;812587;Domaníky;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518344;518344;Dráovce;812871;Dráovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518352;518352;Drienovo;812943;Drienovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518387;518387;Dudince;813532;Dudince;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518387;518387;Dudince;813532;Dudince;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518387;518387;Dudince;813559;Merovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518409;518409;Hontianske Moravce;816914;Kostolné Moravce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518409;518409;Hontianske Moravce;816922;Opatové Moravce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518417;518417;Hontianske Nemce;816931;Hontianske Nemce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518417;518417;Hontianske Nemce;816931;Hontianske Nemce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518417;518417;Hontianske Nemce;816957;Rakovec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518417;518417;Hontianske Nemce;855588;Sitnianska Lehôtka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518425;518425;Hontianske Tesáre;800457;Báèovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518425;518425;Hontianske Tesáre;814083;Dvorníky;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518425;518425;Hontianske Tesáre;814083;Dvorníky;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518425;518425;Hontianske Tesáre;816973;Hontianske Tesáre;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518425;518425;Hontianske Tesáre;816973;Hontianske Tesáre;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518425;518425;Hontianske Tesáre;860867;Horné Šipice;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518425;518425;Hontianske Tesáre;860875;Dolné Šipice;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518433;518433;Horné Mladonice;818011;Horné Mladonice;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518433;518433;Horné Mladonice;818011;Horné Mladonice;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518441;518441;Hornı Badín;818321;Hornı Badín;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518484;518484;Jalšovík;822001;Jalšovík;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518484;518484;Jalšovík;822001;Jalšovík;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518514;518514;Kozí Vrbovok;827886;Kozí Vrbovok;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518531;518531;Krá¾ovce-Krnišov;828246;Krá¾ovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518531;518531;Krá¾ovce-Krnišov;828254;Krnišov;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518557;518557;Krupina;829498;Krupina;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518557;518557;Krupina;829498;Krupina;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518557;518557;Krupina;829498;Krupina;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518557;518557;Krupina;829498;Krupina;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518557;518557;Krupina;829498;Krupina;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518557;518557;Krupina;829498;Krupina;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518557;518557;Krupina;829498;Krupina;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518557;518557;Krupina;829498;Krupina;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518557;518557;Krupina;829498;Krupina;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518565;518565;Lackov;830429;Lackov;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518565;518565;Lackov;830429;Lackov;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518565;518565;Lackov;830429;Lackov;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518573;518573;Ladzany;830551;Ladzany;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518603;518603;Lišov;832880;Lišov;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518611;518611;Litava;832928;Litava;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518611;518611;Litava;832928;Litava;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518611;518611;Litava;832928;Litava;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518611;518611;Litava;832928;Litava;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518611;518611;Litava;832928;Litava;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518646;518646;Medovarce;836486;Medovarce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518701;518701;Rykynèice;854191;Dolné Rykynèice;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518701;518701;Rykynèice;854204;Horné Rykynèice;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518735;518735;Sebechleby;854506;Sebechleby;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518743;518743;Selce;854832;Selce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518751;518751;Senohrad;855201;Senohrad;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518751;518751;Senohrad;855201;Senohrad;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518832;518832;Sudince;859389;Sudince;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518841;518841;Súdovce;859397;Súdovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518867;518867;Terany;862789;Dolné Terany;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518867;518867;Terany;862797;Horné Terany;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518883;518883;Trpín;865451;Trpín;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518905;518905;Uòatín;866482;Uòatín;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518956;518956;Zemiansky Vrbovok;873136;Zemiansky Vrbovok;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518956;518956;Zemiansky Vrbovok;873136;Zemiansky Vrbovok;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518956;518956;Zemiansky Vrbovok;873136;Zemiansky Vrbovok;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;605;SK0325;Krupina;SK0325518999;518999;ibritov;874558;ibritov;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511226;511226;Ábelová;800015;Ábelová;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511226;511226;Ábelová;834637;Madaèka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511226;511226;Ábelová;839451;Nedelište;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511234;511234;Belina;802450;Belina;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326557315;557315;Biskupice;802999;Biskupice;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511251;511251;Bo¾kovce;803642;Bo¾kovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511251;511251;Bo¾kovce;803642;Bo¾kovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511277;511277;Budiná;807176;Budiná;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511277;511277;Budiná;807176;Budiná;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511277;511277;Budiná;807176;Budiná;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511277;511277;Budiná;807176;Budiná;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511277;511277;Budiná;807176;Budiná;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326558273;558273;Bulhary;807427;Bulhary;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511293;511293;Buzitka;807508;Buzitka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511293;511293;Buzitka;807508;Buzitka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511293;511293;Buzitka;807508;Buzitka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511293;511293;Buzitka;807508;Buzitka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511293;511293;Buzitka;807508;Buzitka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511293;511293;Buzitka;807508;Buzitka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511323;511323;Èakanovce;808601;Èakanovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511323;511323;Èakanovce;808601;Èakanovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511323;511323;Èakanovce;808601;Èakanovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511331;511331;Èamovce;808733;Èamovce;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511358;511358;Divín;810789;Divín;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511358;511358;Divín;810789;Divín;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511366;511366;Dobroè;811254;Dobroè;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511366;511366;Dobroè;811254;Dobroè;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511366;511366;Dobroè;811254;Dobroè;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511366;511366;Dobroè;811254;Dobroè;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511366;511366;Dobroè;811254;Dobroè;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511366;511366;Dobroè;811254;Dobroè;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511391;511391;Fi¾akovo;814296;Fi¾akovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511391;511391;Fi¾akovo;814296;Fi¾akovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511391;511391;Fi¾akovo;814296;Fi¾akovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511391;511391;Fi¾akovo;814296;Fi¾akovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511391;511391;Fi¾akovo;814296;Fi¾akovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511391;511391;Fi¾akovo;814296;Fi¾akovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511391;511391;Fi¾akovo;814296;Fi¾akovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511391;511391;Fi¾akovo;814296;Fi¾akovo;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511404;511404;Fi¾akovské Kováèe;814334;Fi¾akovské Kováèe;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511404;511404;Fi¾akovské Kováèe;814334;Fi¾akovské Kováèe;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511404;511404;Fi¾akovské Kováèe;814334;Fi¾akovské Kováèe;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511404;511404;Fi¾akovské Kováèe;814334;Fi¾akovské Kováèe;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326557331;557331;Gregorova Vieska;815276;Gregorova Vieska;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511421;511421;Haliè;815501;Haliè;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511421;511421;Haliè;815501;Haliè;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511439;511439;Holiša;816850;Holiša;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511439;511439;Holiša;816850;Holiša;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511463;511463;Jelšovec;822736;Jelšovec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511480;511480;Kalonda;823171;Kalonda;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511374;511374;Kotmanová;811301;Kotmanová;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511528;511528;Lehôtka;831204;Lehôtka;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511536;511536;Lentvora;831361;Lentvora;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511544;511544;Lipovany;832286;Lipovany;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511544;511544;Lipovany;832286;Lipovany;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511552;511552;Lovinobaòa;833215;Lovinobaòa;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511552;511552;Lovinobaòa;833215;Lovinobaòa;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511552;511552;Lovinobaòa;866261;Uderiná;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511561;511561;¼uboreè;833541;¼uboreè;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833754;Opatová;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833754;Opatová;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833754;Opatová;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
SK03;Stredné Slovensko;SK032;6;Banskobystrickı;606;SK0326;Luèenec;SK0326511218;511218;Luèenec;833673;Luèenec;;
