IC_ZUJ;NAZOV_ZUJ;IC_OKRES;IC_KRAJ;POINT_X;POINT_Y
519138;DubinnÈ;701;7;21.43004468;49.24753721
519154;FriËka;701;7;21.0734214;49.4075933
519162;FriËkovce;701;7;21.21811578;49.18414152
519171;Gaboltov;701;7;21.14334297;49.36992504
519189;Gerlachov;701;7;21.10425354;49.33261028
519197;Giraltovce;712;7;21.52408305;49.11614759
519197;Stredn· hora;712;7;21.52438996;49.13892622
519201;Hankovce;701;7;21.40025667;49.21582723
519219;Harhaj;701;7;21.41478202;49.18372268
519227;HaûlÌn;701;7;21.41317744;49.30049343
519235;HertnÌk;701;7;21.21643568;49.2055778
519243;Hervartov;701;7;21.19470386;49.24496558
519251;Hrabovec;701;7;21.38168561;49.27384871
519260;HrabskÈ;701;7;21.07363497;49.34436215
519278;Hutka;701;7;21.42753419;49.3998965
519278;Jedlinka;701;7;21.36533612;49.40227466
519286;Chmeæov·;701;7;21.29689954;49.40119582
519294;Janovce;701;7;21.30569374;49.18557808
519316;Kalniöte;712;7;21.47142403;49.13654402
519324;Kæuöov;701;7;21.26366443;49.24416944
519332;Kobylnice;712;7;21.5503171;49.09788741
519341;Kobyly;701;7;21.30344639;49.21786361
519367;Kom·rov;701;7;21.34802232;49.27853787
519375;Koprivnica;701;7;21.40070259;49.16503843
519383;Koûany;701;7;21.49786319;49.21367266
519391;KraË˙novce;712;7;21.4708155;49.09051511
519405;KrivÈ;701;7;21.15229661;49.29431698
519413;KrÌûe;701;7;21.14536621;49.22418263
519421;Kruûlov;701;7;21.12480101;49.30542474
519430;KuËÌn;701;7;21.46408539;49.205367
519430;Nemcovce;701;7;21.42499402;49.21694209
519448;Kukov·;712;7;21.44822542;49.11736028
519456;Kurima;701;7;21.46797044;49.23159809
519464;Kurov;701;7;21.12327674;49.34716947
519472;Lascov;701;7;21.48303005;49.16093889
519481;Lenartov;701;7;21.01167931;49.30857128
519499;Lipov·;701;7;21.48534923;49.25966138
519502;Livov;701;7;21.08527081;49.23826282
519511;Livovsk· Huta;701;7;21.02375632;49.23774378
519529;Lop˙chov;701;7;21.36948463;49.13150386
519537;L˙Ëka;712;7;21.47870355;49.10831397
519545;Lukavica;701;7;21.32076566;49.26040631
519553;Lukov;701;7;21.07410163;49.27768158
519561;Luûany pri Topli;712;7;21.50407434;49.12538866
519570;Malcov;701;7;21.04869134;49.29294317
519588;MarhaÚ;701;7;21.45669943;49.17859045
519596;MiËakovce;712;7;21.52551315;49.08324718
519600;Mikul·öov·;701;7;21.39473795;49.38367857
519618;Mokroluh;701;7;21.2118123;49.30669277
519634;Niûn· Polianka;701;7;21.40948557;49.40845343
519642;Niûn· Voæa;701;7;21.36614304;49.22094935
519669;Niûn˝ Tvaroûec;701;7;21.18825587;49.36713662
519677;Kochanovce;701;7;21.369516;49.18851647
519677;Oæöavce;701;7;21.37313868;49.20226791
519685;Ondavka;701;7;21.33536079;49.44245883
519693;Ortuùov·;701;7;21.46167315;49.27268157
519707;Osikov;701;7;21.24380574;49.16372838
519715;Petrov·;701;7;21.11309392;49.39402664
519723;Poliakovce;701;7;21.40023943;49.25351542
519731;Por˙bka;701;7;21.42515497;49.19822611
519740;Regetovka;701;7;21.26731139;49.4310721
519758;Reöov;701;7;21.33071605;49.23124243
519766;Richvald;701;7;21.18828421;49.2762824
519774;Rokytov;701;7;21.18899827;49.31490279
519782;Smilno;701;7;21.35204006;49.38104846
519791;Snakov;701;7;21.0426223;49.33899711
519804;StebnÌcka Huta;701;7;21.24681399;49.4136467
519812;StebnÌk;701;7;21.24630378;49.37333409
519821;Stuæany;701;7;21.40816529;49.14067022
519839;Sverûov;701;7;21.16366599;49.33921485
519847;Beloveûa;701;7;21.36207046;49.30454687
519847;äariöskÈ »ierne;701;7;21.38432757;49.34181443
519855;äaöov·;701;7;21.45322926;49.25759002
519863;äiba;701;7;21.18313742;49.22059455
519871;Tarnov;701;7;21.16460502;49.31938896
519880;TroËany;701;7;21.33117714;49.18914938
519901;Varadka;701;7;21.38572801;49.41981677
519910;Vyön· Polianka;701;7;21.35696235;49.42946338
519928;Vyön· Voæa;701;7;21.36161141;49.246749
519936;Raslavice;701;7;21.32200654;49.14184282
519944;Vyön˝ KruËov;701;7;21.43693245;49.16304333
519952;Vyön˝ Tvaroûec;701;7;21.19554634;49.3889705
519961;Zborov;701;7;21.30440335;49.36634675
519979;ZlatÈ;701;7;21.2119267;49.34358737
519987;éeleznÌk;712;7;21.50695811;49.08621517
519995;éelmanovce;712;7;21.42777156;49.11792018
520004;HumennÈ;702;7;21.90644928;48.93885057
520012;Adidovce;702;7;22.06291333;49.02199372
520021;Baökovce;702;7;21.84252895;49.03126527
520039;Bel· nad Cirochou;709;7;22.1071283;48.96947104
520055;Brekov;702;7;21.84108199;48.90421795
520063;Brestov;702;7;21.89186369;48.97437171
520071;Brestov nad Laborcom;705;7;21.9512061;49.11288142
520080;Brezovec;709;7;22.39279544;48.9394909
520098;»abalovce;705;7;21.96836505;49.2289817
520101;»abiny;705;7;21.90434441;49.1898648
520110;»ernina;702;7;21.82423562;49.05406992
520128;»ertiûnÈ;705;7;21.82290727;49.36158985
520136;»ukalovce;709;7;22.16014988;49.09680534
520152;DedaËov;702;7;21.98173655;49.0346902
520161;DlhÈ nad Cirochou;709;7;22.06581505;48.96487285
520179;D˙brava;709;7;22.35326313;48.88038266
520187;Habura;705;7;21.86879041;49.33740861
520195;Hankovce;702;7;21.94079882;49.02966696
520209;Hostovice;709;7;22.13562648;49.1177103
520217;Hrabov· Roztoka;709;7;22.28844357;48.87601267
520225;Hrabovec nad Laborcom;702;7;21.9214784;49.09152089
520233;Hrubov;702;7;21.86954389;49.09337371
520241;Hudcovce;702;7;21.79259295;48.91181014
520250;Rokytov pri Humennom;702;7;22.00193353;49.10969791
520268;Chlmec;702;7;21.94115277;48.88346129
520276;JabloÚ;702;7;21.98937923;49.06352239
520284;Jalov·;709;7;22.23251347;49.03928777
520292;Jankovce;702;7;21.80316709;49.05816368
520314;Kalinov;705;7;21.93306268;49.33237689
520314;Medzilaborce;705;7;21.92797928;49.28823211
520322;Kaln· Roztoka;709;7;22.31993532;48.98558866
520331;Kamenica nad Cirochou;702;7;22.00630532;48.93659328
520349;Kamienka;702;7;21.99759986;48.90774498
520357;Karn·;702;7;21.79958001;48.98726794
520365;Klenov·;709;7;22.33080196;48.94227455
520373;Kochanovce;702;7;21.94976801;48.95557582
520381;Kolbasov;709;7;22.37757901;49.0061845
520390;Kolonica;709;7;22.25156783;48.95034785
520411;Kr·sny Brod;705;7;21.90524477;49.23970581
520438;Ladomirov;709;7;22.2896873;48.92227608
520446;Lieskovec;702;7;21.81539078;48.95314907
520454;ºubiöa;702;7;21.93489198;49.0034593
520462;LukaËovce;702;7;21.78812354;49.02489946
520489;Michajlov;709;7;22.33531553;48.90908695
520497;Modra nad Cirochou;702;7;22.04679811;48.93795208
520501;Myslina;702;7;21.85573188;48.94934977
520519;“agov;705;7;21.94422662;49.25814545
520527;Nechv·lova Polianka;702;7;22.10525086;49.07740131
520535;Niûn· Jablonka;702;7;22.08182165;49.13135333
520543;NiûnÈ LadiËkovce;702;7;21.90377922;49.01674265
520551;Nov· Sedlica;709;7;22.52319509;49.06040736
520560;Ohradzany;702;7;21.83901524;49.00456501
520578;Oæka;705;7;21.84629931;49.15253135
520586;Oæöinkov;705;7;22.04003684;49.20479327
520594;OsadnÈ;709;7;22.15368312;49.15882974
520616;Palota;705;7;22.00393764;49.26721309
520624;PapÌn;702;7;22.06134599;49.09873466
520632;Parihuzovce;709;7;22.20318002;49.11623215
520641;PËolinÈ;709;7;22.17964228;49.06440178
520659;Pichne;709;7;22.12377103;49.04430406
520667;Por˙bka;702;7;21.95771067;48.85987548
520675;PrÌslop;709;7;22.31825908;49.0416766
520683;PtiËie;702;7;21.9560461;48.90379724
520691;RadvaÚ nad Laborcom;705;7;21.91257384;49.12672401
520705;Repejov;705;7;21.82423955;49.20000563
520713;Roökovce;705;7;21.8477662;49.24561997
520721;RovnÈ;702;7;22.01482246;48.97448597
520730;Runina;709;7;22.41067983;49.07488993
520748;Rusk· Volov·;709;7;22.36908317;48.95461627
520764;Rusk˝ Potok;709;7;22.41199166;49.03015772
520772;Slovensk· Volov·;702;7;21.8478216;48.9797387
520781;SlovenskÈ KrivÈ;702;7;22.01706582;49.07263241
520802;Snina;709;7;22.15866453;48.99055463
520811;StakËÌnska Roztoka;709;7;22.29352762;49.01128834
520829;StakËÌn;709;7;22.27771603;49.07578803
520845;Strihovce;709;7;22.26576865;48.8975732
520853;Sukov;705;7;21.86853004;49.22111954
520861;Svetlice;705;7;22.0564265;49.17611643
520870;ämigovec;709;7;22.31520187;48.8937599
520888;Topoæa;709;7;22.35945103;49.04989703
520896;Topoæovka;702;7;21.80507392;48.9274568
520900;Turcovce;702;7;21.85412958;49.05668047
520918;Ubæa;709;7;22.39109951;48.90620194
520926;UdavskÈ;702;7;21.96675837;48.97499064
520934;UliË;709;7;22.41736201;48.96547789
520942;UliËskÈ KrivÈ;709;7;22.44496925;48.99826698
520951;Valentovce;705;7;21.95601938;49.18139623
520977;Veæopolie;702;7;21.96570505;48.99931872
520985;VÌùazovce;702;7;21.8014442;49.01001584
520993;Volica;705;7;21.92195451;49.15636539
521001;V˝rava;705;7;22.00553901;49.20546744
521019;Vyön· Jablonka;702;7;22.11297868;49.17091868
521027;VyönÈ LadiËkovce;702;7;21.8938261;49.05246388
521035;Vyön˝ Hruöov;702;7;22.0154521;48.9976504
521043;Z·vadka;702;7;21.84193584;48.92766609
521051;Zboj;709;7;22.47527869;49.04417044
521060;ZbojnÈ;705;7;21.99780323;49.14868343
521078;Zbudsk· Bel·;705;7;21.95816573;49.16462308
521086;ZbudskÈ DlhÈ;702;7;21.95210626;49.07572569
521108;ZemplÌnske H·mre;709;7;22.16555467;48.95092078
521116;ZubnÈ;702;7;22.0567121;49.05114686
521141;BaËkovÌk;806;8;21.43341001;48.78386898
521159;Baöka;806;8;21.17884078;48.70941105
521167;Belûa;806;8;21.27195779;48.58487428
521175;Beniakovce;806;8;21.31202205;48.76499605
521183;Bidovce;806;8;21.43555151;48.74407085
521191;Blaûice;806;8;21.41900108;48.67137789
521205;Bohdanovce;806;8;21.40429239;48.65403409
521213;Boliarov;806;8;21.43154309;48.8083169
521221;BudimÌr;806;8;21.29260768;48.80411212
521248;Bukovec;806;8;21.14268807;48.71191059
521256;Bunetice;806;8;21.39478214;48.86306026
521264;Buzica;806;8;21.09082638;48.52625139
521272;Cestice;806;8;21.09742825;48.58539572
521281;»akanovce;806;8;21.45350058;48.76880691
521299;»aÚa;806;8;21.31652346;48.60761761
521302;»eËejovce;806;8;21.06209974;48.59449601
521311;»iûatice;806;8;21.38728976;48.79159946
521329;DebraÔ;806;8;20.97601759;48.65066818
521337;Drienovec;806;8;20.94188433;48.61792945
521345;Druûstevn· pri Horn·de;806;8;21.25367062;48.80699047
521353;œurÔoöÌk;806;8;21.40534101;48.7385897
521361;œurkov;806;8;21.44344633;48.70981767
521370;GeËa;806;8;21.30937725;48.62374711
521388;GyÚov;806;8;21.30793137;48.5858681
521396;HaËava;806;8;20.82553352;48.67297233
521400;Haniska;806;8;21.25300639;48.62179884
521418;Heræany;806;8;21.48971725;48.79911174
521426;Hodkovce;806;8;21.09463457;48.67989923
521442;HraöovÌk;806;8;21.32355477;48.74436697
521469;H˝æov;806;8;21.08126567;48.73269766
521477;ChrastnÈ;806;8;21.35884768;48.79616546
521485;JanÌk;806;8;20.97376738;48.54529653
521493;Jasov;806;8;20.95978452;48.68403522
521507;Kalöa;806;8;21.52070749;48.61265899
521523;Kecerovce;806;8;21.4067336;48.82408098
521540;Kecerovsk˝ Lipovec;806;8;21.46018237;48.8509136
521558;Koköov - Baköa;806;8;21.32130606;48.64206823
521566;Kom·rovce;806;8;21.11183965;48.56953648
521574;Koöick· Bel·;806;8;21.09774145;48.81013146
521582;Koöick· Polianka;806;8;21.35458182;48.69429675
521591;KoöickÈ Olöany;806;8;21.35125315;48.7295327
521604;Koöick˝ KleËenov;806;8;21.52542815;48.74159638
521612;Kr·æovce;806;8;21.33591762;48.80585327
521639;Kysak;806;8;21.2124927;48.85294631
521655;Mal· Ida;806;8;21.1662441;48.67657022
521663;Mal· Lodina;806;8;21.10016542;48.87188939
521671;Medzev;806;8;20.8582349;48.71700473
521680;Mokrance;806;8;21.02377297;48.5974957
521698;Moldava nad Bodvou;806;8;20.98286055;48.5981687
521701;Mudrovce;806;8;21.46947542;48.83384303
521728;Niûn· Kamenica;806;8;21.50335474;48.76710993
521736;Niûn· Myöæa;806;8;21.35942489;48.63005184
521744;Niûn˝ »aj;806;8;21.39193359;48.6697986
521752;Niûn˝ Kl·tov;806;8;21.14885598;48.73450686
521761;Niûn˝ L·nec;806;8;21.11088483;48.53558727
521779;Turnianska Nov· Ves;806;8;20.89255928;48.57095113
521787;Nov·Ëany;806;8;21.06405908;48.69670522
521795;Nov· Polhora;806;8;21.31905722;48.82953333
521809;Nov˝ Salaö;806;8;21.49128411;48.60278425
521817;Obiöovce;806;8;21.2279782;48.86651685
521825;Olöovany;806;8;21.40102218;48.71118149
521833;Op·tka;806;8;21.04394402;48.78524744
521841;Opin·;806;8;21.43514258;48.86619259
521850;PaÚovce;806;8;21.06600621;48.64887252
521868;Peder;806;8;20.95977365;48.58002691
521876;PerÌn - Chym;806;8;21.16450442;48.54253033
521884;PloskÈ;806;8;21.35507614;48.82623958
521892;PoproË;806;8;20.97505029;48.73179412
521906;R·koö;806;8;21.43256001;48.6403687
521914;Rankovce;806;8;21.50495577;48.82587891
521922;Reöica;806;8;21.0314275;48.54234526
521931;Rozhanovce;806;8;21.3551214;48.76149313
521949;RudnÌk;806;8;21.01917198;48.70169311
521957;Ruskov;806;8;21.45506629;48.68214803
521965;Sady nad Torysou;806;8;21.37081321;48.71502806
521973;SeÚa;806;8;21.26300392;48.56695708
521981;Sk·roö;806;8;21.41993498;48.60154806
522007;Slanec;806;8;21.47554054;48.63746137
522015;Slansk· Huta;806;8;21.49728648;48.57207766
522023;SlanskÈ NovÈ Mesto;806;8;21.55519377;48.62279913
522031;Sokoæ;806;8;21.19652279;48.81593583
522040;Svinica;806;8;21.4889209;48.72365721
522066;äemöa;806;8;21.12468045;48.67896757
522074;ätÛs;806;8;20.79052704;48.70928618
522082;Trebejov;806;8;21.22045773;48.83300026
522091;Trsùany;806;8;21.39891596;48.76107193
522104;TrstenÈ pri Horn·de;806;8;21.34699846;48.57139716
522121;Vajkovce;806;8;21.32777666;48.78760973
522139;Valaliky;806;8;21.28712841;48.6371583
522147;Veæk· Ida;806;8;21.14839068;48.59555523
522155;Veæk· Lodina;806;8;21.15710122;48.85630163
522163;Vt·Ëkovce;806;8;21.37897024;48.83712041
522171;Vyön· Hutka;806;8;21.36194037;48.67857213
522180;Vyön· Kamenica;806;8;21.50322018;48.7867676
522198;Vyön· Myöæa;806;8;21.39148014;48.62922082
522201;Vyön˝ »aj;806;8;21.39382126;48.68482201
522210;Vyön˝ Kl·tov;806;8;21.1000726;48.76019162
522244;Zlat· Idka;806;8;21.00718879;48.75739279
522252;éarnov;806;8;20.91823049;48.57919635
522261;édaÚa;806;8;21.35630554;48.5993904
522279;Michalovce;807;8;21.91372156;48.75435363
522287;Bajany;807;8;22.11403409;48.59579647
522295;B·novce nad Ondavou;807;8;21.81263076;48.67451977
522309;Baökovce;809;8;22.19929193;48.78550344
522317;BeÚatina;809;8;22.33149322;48.80570937
522325;Beûovce;809;8;22.13547627;48.64697335
522333;Blatn· Polianka;809;8;22.10470625;48.6885449
522341;BlatnÈ Remety;809;8;22.09744525;48.70867847
522350;BlatnÈ Reviötia;809;8;22.07618925;48.73462074
522368;Bracovce;807;8;21.82376157;48.64139234
522376;Budkovce;807;8;21.93379584;48.62751204
522384;Bunkovce;809;8;22.11855137;48.72192188
522392;»eËehov;807;8;21.99986626;48.72235302
522406;D˙bravka;807;8;21.87754613;48.62970428
522414;Falkuöovce;807;8;21.83194978;48.62513384
522422;Fekiöovce;809;8;22.09221019;48.77315008
522431;Hatalov;807;8;21.89200839;48.65687015
522449;HaûÌn;807;8;22.03916098;48.74068704
522457;Hliviötia;809;8;22.2257595;48.82131429
522465;HnojnÈ;807;8;22.06502819;48.783455
522473;HorÚa;809;8;22.20226093;48.7641561
522481;Horovce;807;8;21.77049578;48.69440738
522490;Hus·k;809;8;22.28986071;48.6924799
522503;ChoÚkovce;809;8;22.25033033;48.79715661
522511;IÚaËovce;807;8;22.03807024;48.69689632
522520;Inovce;809;8;22.35914693;48.82323426
522538;Jasenov;809;8;22.16771138;48.79686273
522546;Jastrabie pri Michalovciach;807;8;22.03009107;48.71817531
522554;Jenkovce;809;8;22.20683311;48.65721301
522562;Jovsa;807;8;22.09421739;48.82307278
522571;KaËanov;807;8;21.83051469;48.60861715
522589;Kaluûa;807;8;22.0044104;48.81455739
522597;KlokoËov;807;8;22.03162381;48.81454846
522601;Kolibabovce;809;8;22.25018596;48.71649992
522627;KoÚuö;809;8;22.30157152;48.77952874
522635;ZemplÌnske KopËany;807;8;21.90927509;48.59175685
522643;Koromæa;809;8;22.29772886;48.72433548
522651;Kr·snovce;807;8;21.89201931;48.71974697
522660;KrËava;809;8;22.25080419;48.68382666
522678;Kristy;809;8;22.17871627;48.67430188
522686;KusÌn;807;8;22.05883388;48.82192738
522694;LastomÌr;807;8;21.92392383;48.69946638
522708;Laökovce;807;8;21.84736734;48.69904003
522716;Lek·rovce;809;8;22.15194275;48.60094457
522724;LesnÈ;807;8;21.82198778;48.79392626
522732;LoûÌn;807;8;21.82752793;48.66044316
522741;L˙Ëky;807;8;22.03682017;48.77276389
522759;MalËice;807;8;21.83364495;48.56737453
522767;MalÈ Raökovce;807;8;21.90822847;48.57869763
522783;Markovce;807;8;21.84277894;48.5970151
522791;Moravany;807;8;21.79331631;48.73705963
522805;Nacina Ves;807;8;21.81511362;48.81991927
522813;Niûn· Rybnica;809;8;22.14308345;48.74831371
522821;NiûnÈ NemeckÈ;809;8;22.23753673;48.64968072
522830;Orechov·;809;8;22.22818554;48.70750211
522848;OreskÈ;807;8;21.91462343;48.85967453
522856;Ostrov;809;8;22.1613061;48.71806849
522864;PalÌn;807;8;21.98008816;48.66301583
522872;Pavlovce nad Uhom;807;8;22.05154056;48.61827964
522881;Petrikovce;807;8;21.85357505;48.54744999
522899;Petrovce;809;8;22.33308171;48.7117334
522902;Petrovce nad Laborcom;807;8;21.86507083;48.79449254
522911;Pinkovce;809;8;22.17429284;48.61183235
522929;PodhoroÔ;809;8;22.29140686;48.82852452
522937;Porostov;809;8;22.16869949;48.69832741
522945;Poruba pod Vihorlatom;807;8;22.1422357;48.85267571
522953;Por˙bka;809;8;22.28976914;48.73958764
522961;Pozdiöovce;807;8;21.84600861;48.73626096
522970;Priekopa;809;8;22.29248471;48.75593229
522988;PustÈ »emernÈ;807;8;21.81004363;48.84257617
522996;Rakovec nad Ondavou;807;8;21.79097292;48.77138267
523003;RemetskÈ H·mre;809;8;22.18150328;48.88115397
523011;Rusk· Bystr·;809;8;22.29272877;48.85602932
523020;Ruskovce;809;8;22.15922969;48.77346013
523038;Rusk˝ Hrabovec;809;8;22.34879356;48.8535831
523046;Sejkov;809;8;22.21659967;48.68980108
523054;SennÈ;807;8;22.02169414;48.67014425
523062;Slavkovce;807;8;21.91225736;48.60679456
523071;Sliepkovce;807;8;21.94143068;48.65686299
523089;Sobrance;809;8;22.18093648;48.74410373
523097;StarÈ;807;8;21.87785799;48.85713679
523101;Str·ûske;807;8;21.82505653;48.87627573
523119;Stretava;807;8;21.99707044;48.64036007
523127;Stretavka;807;8;21.98622746;48.61673694
523135;SuchÈ;807;8;21.83719314;48.76996891
523143;Sv‰tuö;809;8;22.13849815;48.68386218
523151;äamudovce;807;8;21.88077642;48.70389258
523160;Taöuæa;809;8;22.15804511;48.66470791
523178;Tibava;809;8;22.19939922;48.72062481
523186;Trhoviöte;807;8;21.80754951;48.69955967
523194;Trnava pri Laborci;807;8;21.93002505;48.82719672
523208;Tuöice;807;8;21.7441011;48.72910066
523216;Tuöick· Nov· Ves;807;8;21.75353412;48.71649727
523224;⁄breû;809;8;22.12176663;48.78910082
523232;VeækÈ Reviötia;809;8;22.10277608;48.74841128
523241;Zaluûice;807;8;21.9891635;48.75819146
523259;VinnÈ;807;8;21.96811786;48.80804135
523267;Vojnatina;809;8;22.2345983;48.73440164
523275;Voæa;807;8;21.84349596;48.84196772
523283;Vrbnica;807;8;21.87811458;48.6865087
523291;Vysok· nad Uhom;807;8;22.09860154;48.63001365
523305;Vyön· Rybnica;809;8;22.20973068;48.85344386
523313;VyönÈ NemeckÈ;809;8;22.26437055;48.6597483
523321;VyönÈ Remety;809;8;22.16046053;48.82395087
523330;Z·hor;809;8;22.20260687;48.62834198
523348;Z·vadka;807;8;22.06858961;48.76070215
523356;Zbudza;807;8;21.89779479;48.81552927
523364;ZemplÌnska äirok·;807;8;21.97326885;48.69667829
523372;ébince;807;8;21.8944266;48.67438977
523381;Poprad;706;7;20.29529655;49.06300228
523399;Abrah·movce;703;7;20.45321808;49.04283113
523402;Batizovce;706;7;20.18591849;49.07881654
523411;Buöovce;703;7;20.47950278;49.21580291
523429;»erven˝ Kl·ötor;703;7;20.42015822;49.39701365
523437;G·novce;706;7;20.31350048;49.02508312
523445;Gerlachov;706;7;20.20770228;49.09865297
523461;Havka;703;7;20.40480399;49.3417782
523470;Holumnica;703;7;20.54560097;49.22102124
523488;HÙrka;706;7;20.38909461;49.02403286
523496;Hozelec;706;7;20.34046709;49.02786135
523500;Hradisko;703;7;20.52893059;49.05716839
523518;Hranovnica;706;7;20.29054722;48.97467318
523526;Huncovce;703;7;20.37255272;49.12655147
523534;Ihæany;703;7;20.57049719;49.18232071
523542;J·novce;706;7;20.43039596;49.02049721
523569;Jezersko;703;7;20.33809852;49.29252128
523576;HnilËÌk;810;8;20.57644411;48.86850055
523577;JurskÈ;703;7;20.54093711;49.20475798
523585;Keûmarok;703;7;20.43423585;49.14958568
523593;Kravany;706;7;20.18107511;48.96496242
523607;KrÌûov· Ves;703;7;20.49689332;49.18835158
523615;Lechnica;703;7;20.41432128;49.37499112
523623;Lendak;703;7;20.34769868;49.25047647
523631;Liptovsk· TepliËka;706;7;20.06806189;48.95017942
523658;LuËivn·;706;7;20.14215585;49.04995116
523674;Majere;703;7;20.37669476;49.39855128
523682;ºubica;703;7;20.52734694;49.1345388
523712;Matiaöovce;703;7;20.35752178;49.34881803
523721;Mengusovce;706;7;20.12577641;49.07693996
523739;MlynËeky;703;7;20.3958645;49.17033217
523747;Mlynica;706;7;20.3023804;49.10457883
523763;Nov· Lesn·;706;7;20.26436051;49.12619417
523771;OsturÚa;703;7;20.23334786;49.31799305
523780;Podhorany;703;7;20.47442419;49.24272276
523798;Rak˙sy;703;7;20.37764891;49.19057111
523801;Reæov;703;7;20.3828316;49.28923066
523810;Slovensk· Ves;703;7;20.42714145;49.23249819
523828;Spiösk· Bel·;703;7;20.42897165;49.19724742
523836;Spiösk· Star· Ves;703;7;20.35476323;49.3813988
523844;Spiösk· Teplica;706;7;20.2146879;49.03530837
523852;SpiöskÈ BystrÈ;706;7;20.23455765;48.97689981
523861;SpiöskÈ Hanuöovce;703;7;20.34650937;49.32017982
523879;Spiösk˝ ätiavnik;706;7;20.35128267;48.99190251
523887;Star· Lesn·;703;7;20.3044257;49.13570507
523909;Str·ne pod Tatrami;703;7;20.36979075;49.16184481
523925;Svit;706;7;20.19607348;49.05921893
523933;ätrba;706;7;20.05565909;49.08160964
523950;äv·bovce;706;7;20.361111;49.02914131
523976;Toporec;703;7;20.47477774;49.28386276
523984;Tvaroûn·;703;7;20.51764068;49.09062415
523992;Veæk· Frankov·;703;7;20.29600589;49.33263348
524000;Veæk· Lomnica;703;7;20.34645988;49.11793457
524018;Veæk˝ Slavkov;706;7;20.2672772;49.0997788
524026;Vern·r;706;7;20.26214292;48.91132397
524034;Vikartovce;706;7;20.14409517;48.967269
524042;Vlkov·;703;7;20.43485251;49.0576298
524051;Vlkovce;703;7;20.50165868;49.05322949
524069;VojÚany;703;7;20.44229517;49.25584812
524077;Vrbov;703;7;20.43584224;49.08741259
524085;V˝born·;703;7;20.38835477;49.24241208
524093;VydrnÌk;706;7;20.40882707;49.00084544
524107;äuÚava;706;7;20.09644492;49.02054332
524115;Z·lesie;703;7;20.38935691;49.31950188
524123;éakovce;703;7;20.38997611;49.07168413
524131;édiar;706;7;20.216676;49.26699569
524140;Preöov;707;7;21.24207898;48.9934897
524158;Abranovce;707;7;21.35877125;48.93756977
524174;Bajerov;707;7;21.11272432;48.95253955
524182;Bajerovce;708;7;20.7879993;49.20983105
524191;Bertotovce;707;7;21.02118748;49.02446984
524204;Bodovce;708;7;21.18817911;49.10492972
524212;Brestov;707;7;21.3490404;48.87398414
524221;Bretejovce;707;7;21.28219587;48.82683221
524239;Brezovica;708;7;20.82894041;49.13893126
524247;BrezoviËka;708;7;20.85623479;49.12582516
524255;Breûany;707;7;21.10883065;48.97822378
524263;Bzenov;707;7;21.1607039;48.95873476
524271;»elovce;707;7;21.40151243;49.0717978
524280;»erven· Voda;708;7;21.08331682;49.13575561
524298;»ervenica pri Sabinove;708;7;21.02415041;49.14474192
524301;»ervenica;707;7;21.45560953;48.89716623
524310;œaËov;708;7;20.92094961;49.14252857
524328;Daletice;708;7;21.0680463;49.03554872
524336;Demjata;707;7;21.31936459;49.11202985
524344;Drienica;708;7;21.11965773;49.14094186
524352;Drienov;707;7;21.28457163;48.88095029
524361;Drienovsk· Nov· Ves;707;7;21.23470717;48.90265622
524379;Dubovica;708;7;20.93686093;49.12032993
524387;Dulova Ves;707;7;21.30614614;48.95299638
524395;Fintice;707;7;21.27303149;49.05686692
524409;FriËovce;707;7;20.96607412;49.01485959
524417;Fulianka;707;7;21.33038469;49.06349147
524425;Geraltov;707;7;21.26302641;49.14276659
524433;Gregorovce;707;7;21.20258374;49.06751682
524441;Hanigovce;708;7;21.02746864;49.18325262
524450;Hendrichovce;707;7;20.99092723;49.02254003
524468;Hermanovce;707;7;21.00456018;49.05576256
524476;Hrabkov;707;7;21.01652469;48.95318914
524492;Huboöovce;708;7;21.20688267;49.09769739
524506;Chmelov;707;7;21.43529815;49.06743601
524514;Chmeæovec;707;7;21.37024993;49.08685763
524522;Chminianska Nov· Ves;707;7;21.06766769;49.01773531
524531;Chminianske Jakubovany;707;7;21.00431472;48.99336746
524549;ChmiÚany;707;7;21.06646382;48.99992479
524557;Jakovany;708;7;21.06992077;49.15656396
524565;Jakubova Voæa;708;7;21.01009691;49.12153684
524573;Jakubovany;708;7;21.13919583;49.11527109
524581;Janov;707;7;21.16027522;48.93930051
524590;JanovÌk;707;7;21.28010772;48.83462012
524603;Jarovnice;708;7;21.05162825;49.06225933
524611;Kamenica;708;7;20.96845253;49.20361216
524620;Kapuöany;707;7;21.32930988;49.04794872
524638;Kendice;707;7;21.2355922;48.93320641
524646;Klenov;707;7;21.04130547;48.92673012
524654;Kojatice;707;7;21.13531706;48.98902965
524662;Kokoöovce;707;7;21.34871319;48.95725212
524671;Kr·sna L˙ka;708;7;20.81507298;49.1957423
524689;Krivany;708;7;20.90789826;49.18607061
524697;KrÌûovany;707;7;21.04545293;48.98020579
524701;KvaËany;707;7;21.0826476;48.94354122
524727;Lada;707;7;21.36581129;49.04161804
524735;Laûany;707;7;21.09495117;49.03724037
524743;Lemeöany;707;7;21.26683372;48.84509096
524751;LesÌËek;707;7;21.39269049;48.9261058
524760;LiËartovce;707;7;21.22774308;48.88357501
524778;Lipany;708;7;20.96374748;49.16344376
524786;Lipovce;707;7;20.93422674;49.06124125
