STREET;ZUJ;ID_STREET;POINT_X;POINT_Y
Balk·nska;529494;529494002;17.15205508;48.04740012
Bronzov·;529494;529494003;17.15594042;48.04748977
Domici·nova;529494;529494034;17.15863806;48.04608274
Druidsk·;529494;529494005;17.15601205;48.04836015
Haanova;529460;529460033;17.12357395;48.12348912
Il˝rska;529494;529494010;17.15370948;48.04618065
Kananefatsk·;529494;529494037;17.15853408;48.04621075
Lachova;529460;529460061;17.11809789;48.12355432
LatÈnska;529494;529494015;17.15446492;48.0463583
Padl˝ch hrdinov;529311;529311047;17.21423431;48.12331064
Pri gaötanovej aleji;529494;529494021;17.1581671;48.04692485
Pri pieskovom lome;529494;529494048;17.15983844;48.04770916
Pri Rusoveckom ramene;529494;529494049;17.16065907;48.04840575
Valentini·nova;529494;529494040;17.15930582;48.046522
8. m·ja;529311;529311001;17.21891098;48.12655009
Alûbety Gwerkovej;529460;529460001;17.12740246;48.11948677
¡gosta SıtÈra;529494;529494042;17.14026957;48.06091668
Ach·tov·;529311;529311081;17.21903365;48.11760741
AkvamarÌnov·;529311;529311082;17.21751322;48.11856465
Alad·ra RadnÛtiho;529494;529494046;17.14119369;48.06233312
Ambroseho;529460;529460002;17.11416291;48.11654711
Ametystov·;529311;529311083;17.21640041;48.11774271
Amursk·;529311;529311002;17.21245585;48.12201834
Andrusovova;529460;529460003;17.09918073;48.11639365
Antick·;529494;529494001;17.16162289;48.03946028
Antolsk·;529460;529460004;17.11529179;48.10314019
Attidova;529494;529494031;17.15808947;48.04442233
AurÈliova;529494;529494032;17.15748023;48.04380348
Az˙rov·;529460;529460131;17.12331841;48.08853217
Baûantnicov·;529443;529443034;17.10445317;48.06780827
BelinskÈho;529460;529460005;17.10348041;48.12211523
BeÚadick·;529460;529460006;17.10650807;48.10019275
Betliarska;529460;529460007;17.11643448;48.09954196
BÈûov·;529460;529460132;17.12712731;48.08934741
Bor·gov·;529311;529311007;17.22287626;48.12067775
Brad·Ëova;529460;529460011;17.11380668;48.11431373
BranËsk·;529460;529460012;17.10347926;48.11018089
Bratsk·;529460;529460013;17.0904211;48.11566492
BudatÌnska;529460;529460014;17.10031148;48.10604352
BulÌkova;529460;529460015;17.12932478;48.12614151
Bylinkov·;529443;529443024;17.10861277;48.0655604
BzovÌcka;529460;529460016;17.11865068;48.09678496
CezmÌnov·;529435;529435012;17.194886;48.03118261
CitrÌnov·;529311;529311084;17.21895734;48.11812692
ColnÌcka;529494;529494004;17.14378472;48.05960912
»apajevova;529460;529460017;17.0988363;48.1129436
Dargovsk·;529460;529460020;17.08977728;48.12026984
Dev‰tinov·;529311;529311009;17.21655674;48.12130199
Diamantov·;529443;529443025;17.1199708;48.06995461
Dlh·;529435;529435001;17.19660177;48.03305428
Dnepersk·;529311;529311010;17.21279794;48.1228083
DolichÈnska;529494;529494033;17.15745717;48.04407676
Dolnozemsk· cesta;529460;529460021;17.12790708;48.11145482
Dropia;529460;529460133;17.10470553;48.09370411
Druûobn·;529311;529311011;17.21675708;48.11986929
Dubnick·;529460;529460022;17.09582003;48.12546036
Dudova;529460;529460023;17.11841784;48.11574703
Farm·rska;529311;529311085;17.21881201;48.11998825
Fedinova;529460;529460026;17.1029265;48.11765009
Fialov·;529460;529460134;17.12437347;48.08984383
Figov·;529443;529443026;17.10738661;48.06470168
Fikusov·;529443;529443001;17.11134669;48.06631711
Fiæakovsk·;529460;529460135;17.12301628;48.09595579
Firmova;529494;529494035;17.15684519;48.04367827
Fl·viovsk·;529494;529494006;17.1604656;48.04185384
Frantiöka Schmuckera;529443;529443035;17.12315859;48.06906096
Frantiöka Oswalda;529460;529460136;17.07233679;48.11984711
Furdekova;529460;529460027;17.12067027;48.12275721
Gen. mjr. Antona Petr·ka;529460;529460137;17.0721715;48.11854266
Gercenova;529460;529460028;17.09897699;48.12645531
Gerulatsk·;529494;529494007;17.14850978;48.05504591
Gessayova;529460;529460029;17.11356492;48.12009986
Gettingova;529460;529460030;17.13105551;48.12378608
Gogoæova;529460;529460031;17.09261746;48.12199525
Goralsk·;529460;529460032;17.08989774;48.11868728
Gran·tov·;529311;529311086;17.21862451;48.11859586
Hadri·nova;529494;529494008;17.16345543;48.03778445
H·jov·;529494;529494009;17.13983795;48.05951338
H·lova;529460;529460034;17.10648196;48.12148194
Handlovsk·;529460;529460035;17.09321712;48.12617153
Harmaneck·;529460;529460036;17.09352255;48.12454999
HolÌËska;529460;529460037;17.10470939;48.10852546
HraniËiarska;529435;529435002;17.19883757;48.02986416
Hrob·kova;529460;529460038;17.11693551;48.11721683
Hrob·rska;529460;529460039;17.08850749;48.11826372
HumenskÈ n·mestie;529460;529460040;17.11614452;48.0955109
Hydin·rska;529311;529311021;17.22093931;48.11738668
H˝lia;529460;529460138;17.10126484;48.09302338
Chot·rna;529443;529443003;17.11051613;48.06734604
Iberkov·;529435;529435013;17.19380386;48.03131252
Ibiötekov·;529435;529435014;17.19310786;48.03152289
Iæjuöinova;529460;529460041;17.10296833;48.11210994
Irkutsk·;529494;529494011;17.14750932;48.05634243
Ivana BlaûeviËa;529443;529443004;17.1175257;48.06792881
J·na Dekana;529494;529494036;17.13870555;48.06059022
Janka Kr·æa;529311;529311023;17.21824747;48.1264597
Jankolova;529460;529460042;17.12855145;48.12124805
Jant·rov· cesta;529460;529460043;17.10805238;48.11089474
Jant·rov·;529443;529443005;17.11637827;48.06922283
Jasovsk·;529460;529460045;17.1146842;48.09469788
Jastrabinov·;529311;529311087;17.22274063;48.11941173
Jazern·;529443;529443006;17.1215215;48.06801711
Jegeneösk·;529311;529311075;17.2110441;48.11699227
Jir·skova;529460;529460046;17.10212087;48.1151199
Jonat·nov·;529311;529311025;17.2207109;48.12196088
Jozefa Mikisitsa;529443;529443007;17.11973687;48.0680709
K pasienkom;529435;529435021;17.1957933;48.03454867
KapsiËkov·;529311;529311088;17.22251077;48.12096393
Kaukazsk·;529460;529460049;17.08835832;48.12151664
Keltsk·;529494;529494012;17.1547338;48.04878799
Kol·rov·;529311;529311089;17.21823952;48.1189791
Kolm·;529460;529460053;17.09766882;48.11526692
Konopisk·;529435;529435015;17.19336769;48.03089593
KopËianska;529460;529460054;17.09219257;48.11321512
KÛrejsk·;529494;529494013;17.145584;48.05340031
KoreÚov·;529443;529443037;17.1136942;48.06807347
Kov·csova;529494;529494014;17.14516855;48.0522054
KoûuönÌcka;529443;529443009;17.10746304;48.0657162
KÙstkov·;529443;529443008;17.11541157;48.06259613
Kr·snohorsk·;529460;529460055;17.11429125;48.09837196
Kremnick·;529460;529460057;17.09248979;48.12660273
Krupinsk·;529460;529460058;17.09440488;48.12477831
Kruöp·nov·;529435;529435016;17.19377319;48.0322455
KubÌnska;529460;529460059;17.08936167;48.11956939
KutlÌkova;529460;529460060;17.11829858;48.11164248
Labutia;529460;529460139;17.10154355;48.09397645
Ladislava Batthy·nyho;529443;529443010;17.12193062;48.06880272
Ladislava äefca;529460;529460140;17.07391879;48.11706729
LesnÌcka;529494;529494016;17.1405479;48.05872668
Lieskovsk· cesta;529311;529311033;17.20319825;48.11437897
Lietavsk·;529460;529460064;17.10469615;48.10081555
LigurËekov·;529311;529311090;17.2225266;48.11869099
Longobardsk·;529494;529494017;17.1651403;48.03594195
LÛnyaiova;529494;529494018;17.14933547;48.05022692
Lop·rska;529311;529311077;17.21332438;48.11793765
ºubietovsk·;529460;529460065;17.08987576;48.1265857
ºubovnianska;529460;529460066;17.11605052;48.09842837
ºudmily Kraskovskej;529494;529494041;17.13839699;48.05943023
MaÔarsk·;529494;529494019;17.15001404;48.05376674
M·jov·;529460;529460069;17.13534199;48.1262119
Malachitov·;529311;529311091;17.21695007;48.11944624
Mamateyova;529460;529460070;17.12975645;48.12154469
Mandæov·;529443;529443011;17.1127394;48.06405231
Mari·na KochanskÈho;529460;529460141;17.07246087;48.1163037
Markova;529460;529460073;17.10624216;48.11436744
MedveÔovej;529460;529460074;17.13241712;48.12236534
MÌneösk·;529494;529494043;17.15952581;48.04946807
MlynaroviËova;529460;529460075;17.12144785;48.12588683
Monardov·;529311;529311038;17.22266549;48.12007052
Moruöov·;529443;529443012;17.11677566;48.06678523
Mramorov·;529311;529311039;17.20700708;48.12259253
Mur·nska;529311;529311092;17.21940556;48.11857588
Na hr·dzi;529435;529435003;17.20067736;48.02902697
N·breûn·;529460;529460079;17.08913722;48.11894459
N·mestie republiky;529460;529460202;17.10493307;48.1172607
Novobansk·;529460;529460082;17.09077789;48.12615821
Novosadn·;529435;529435004;17.19449565;48.034615
OËovsk·;529460;529460083;17.09365448;48.12527323
Oleandrov·;529443;529443027;17.10851367;48.06475475
Op·lov·;529443;529443028;17.11907058;48.06954135
Orechov·;529311;529311078;17.20663371;48.12313797
Osijeck·;529443;529443029;17.11023797;48.06281955
OsuskÈho;529460;529460084;17.11471019;48.11882475
OvËiarska;529311;529311046;17.21353067;48.11723862
Ovocn·;529443;529443013;17.11548722;48.064505
Ovsen·;529435;529435011;17.19951664;48.02639618
OvsiötskÈ n·m.;529460;529460085;17.12898005;48.11959921
Pajöt˙nska;529460;529460086;17.10448119;48.11072457
Palmov·;529443;529443014;17.10745729;48.06718377
Pank˙chova;529460;529460087;17.12650293;48.12370189
PanÛnska cesta;529460;529460088;17.09609033;48.1143926
Parceln·;529311;529311048;17.2189572;48.1246822
Pasienkov·;529311;529311049;17.20095766;48.1254867
PerliËkov·;529311;529311050;17.22190765;48.12131659
Petara Pasicha;529443;529443015;17.12086565;48.06841216
Petrûalsk·;529435;529435005;17.19093322;48.02865544
Pave VukoviËa;529443;529443016;17.11877007;48.06762823
PÌlov·;529443;529443017;17.11523684;48.0663792
Plitvick·;529443;529443038;17.11021727;48.06370623
PohraniËnÌkov;529494;529494020;17.14655269;48.05233157
Poûiarnick·;529311;529311055;17.21408482;48.12465343
Pri hr·dzi;529311;529311056;17.21525219;48.11593167
Pri tehelni;529443;529443018;17.12448142;48.06927754
Pri vodnej veûi;529494;529494022;17.15347954;48.04895675
Pri ûrebËÌne;529494;529494044;17.1586693;48.04959495
Prokofievova;529460;529460096;17.10105348;48.11700582
Prokopova;529460;529460097;17.093828;48.12580127
Radoslava Hoöeka;529494;529494038;17.13886585;48.06051514
RakytnÌkov·;529435;529435017;17.19223044;48.03196585
Rastlinn·;529443;529443019;17.11681012;48.06191529
Raûn·;529435;529435006;17.19866998;48.02712683
RebrÌËkov·;529435;529435018;17.19106724;48.03226012
Repkov·;529443;529443030;17.10778236;48.06494575
Romanova;529460;529460098;17.11061919;48.11448308
Rˆntgenova;529460;529460099;17.10239575;48.12555134
Rovniankova;529460;529460100;17.11003666;48.11513648
Rusovsk· cesta;529460;529460101;17.10428303;48.12396585
Rusovsk· cesta;529494;529494023;17.14596409;48.06184096
Semen·rska;529443;529443020;17.11720068;48.06566653
SeptÌniov·;529494;529494024;17.16448541;48.03712545
Severovcov;529494;529494039;17.1586684;48.04482988
Sitnianska;529460;529460142;17.12522088;48.09608046
Sk˝covsk·;529435;529435007;17.19923296;48.03049686
SlavÛnska;529443;529443031;17.10983716;48.06259165
SÂÚavsk·;529311;529311061;17.22101061;48.1260379
SlneËnicovÈ n·mestie;529460;529460143;17.12619873;48.08876109
Smaragdov·;529443;529443032;17.11905029;48.07045902
Smolenick·;529460;529460102;17.10089661;48.10957897
Sochorova;529435;529435008;17.2023515;48.03222945
Starhradsk·;529460;529460103;17.1153439;48.10970608
Staroh·jska;529460;529460104;17.12253077;48.11508262
Staromlynsk·;529311;529311063;17.215763;48.12483347
StarorÌmska;529494;529494025;17.16106309;48.03888549
StreËnianska;529460;529460106;17.10365107;48.10457352
SvÈbska;529494;529494026;17.15908761;48.04259851
äamorÌnska;529311;529311065;17.21143889;48.12073771
ä·öovsk·;529460;529460107;17.10722182;48.09714748
äevËenkova;529460;529460108;17.10320411;48.11949867
äintavsk·;529460;529460109;17.10394387;48.1068385
ävabinskÈho;529460;529460112;17.09799914;48.11692694
ävajËiareÚ;529494;529494045;17.1597953;48.04968297
TematÌnska;529460;529460113;17.11208557;48.10896449
TibÈriova;529494;529494027;17.16073959;48.0401534
TopoæËianska;529460;529460114;17.10925854;48.10826657
Traj·nova;529494;529494028;17.1628458;48.03877501
Trnkov·;529443;529443021;17.11149922;48.06180446
TrojiËnÈ n·mestie;529311;529311079;17.21021707;48.12568101
Tupolevova;529460;529460115;17.10396878;48.1128173
Turistick·;529435;529435009;17.20059057;48.0348499
Turnianska;529460;529460116;17.1131078;48.09672794
⁄dernÌcka;529460;529460117;17.09364857;48.12246129
Ulica akad. mal. Jozefa Nagya;529311;529311095;17.2173982;48.11648427
Svornosti;529311;529311080;17.20432462;48.12208837
Urb·rska;529443;529443022;17.11742135;48.06752831
UrpÌnska;529460;529460144;17.1237957;48.09877683
Vetv·rska;529311;529311069;17.21088414;48.12486103
VÌgæaösk·;529460;529460120;17.10801496;48.09651339
Vilov·;529460;529460121;17.09650678;48.12429722
VinohradnÌcka;529311;529311070;17.23921097;48.11849208
VlasteneckÈ n·mestie;529460;529460122;17.11217012;48.12422782
Vojtecha Ondroucha;529494;529494047;17.14059352;48.06188063
Vranovsk·;529460;529460123;17.09384426;48.12410585
VratiËov·;529311;529311094;17.22121341;48.12155657
Vyöehradsk·;529460;529460124;17.10417665;48.0976194
V˝vojov·;529494;529494029;17.14075455;48.05393385
Wolkrova;529460;529460125;17.10853387;48.12543396
Zadarsk·;529443;529443040;17.11070476;48.06221832
ZafÌrov·;529443;529443033;17.1205628;48.06949795
Z·humenn·;529435;529435010;17.19646623;48.03010451
Zamatov·;529443;529443039;17.11301163;48.066951
ZdravotnÌcka;529494;529494030;17.14152224;48.05820769
Zeleninov·;529443;529443023;17.11804003;48.06502134
Znievska;529460;529460128;17.10440873;48.10253959
Zobov·;529435;529435019;17.19596162;48.03090685
éehrianska;529460;529460129;17.117952;48.09679967
élt·;529460;529460145;17.12563299;48.08736339
29. augusta;528595;528595001;17.12099733;48.14788089
Albertova l·vka;528595;528595365;17.10395977;48.14327562
AlbÌna BrunovskÈho;529397;529397002;17.05053122;48.14871706
Alejov·;529320;529320002;17.14884905;48.13979211
Aleöova;529320;529320003;17.13438028;48.14461735
AlûbetÌnska;528595;528595002;17.11592985;48.14278985
ArmÈnska;529338;529338003;17.20280297;48.14486531
Azovsk·;529320;529320009;17.13110952;48.14948196
Baltsk·;529311;529311003;17.20103621;48.13572213
BartoÚova;528595;528595009;17.09381395;48.14633125
Baötov·;528595;528595010;17.10582599;48.14487808
Bazalkov·;529338;529338004;17.19673239;48.14764579
Baûantia;529320;529320017;17.16468344;48.14410547
BeblavÈho;528595;528595012;17.10358853;48.14196858
Bebravsk·;529338;529338005;17.21268518;48.13963915
BezruËova;528595;528595017;17.11727604;48.1429474
Biela;528595;528595018;17.10733183;48.14422601
Bielorusk·;529311;529311004;17.20053085;48.13938431
Biskupick·;529311;529311005;17.20694376;48.12758052
Blagoevova;529460;529460008;17.12994109;48.12673076
Blat˙chov·;529338;529338006;17.21810399;48.14997841
Bodliakov·;529338;529338007;17.19271408;48.14928089
Bodrock·;529311;529311006;17.20900441;48.1340111
Bodvianska;529338;529338008;17.20892037;48.13763465
Bohrova;529460;529460009;17.09808587;48.12985004
Borekova;529311;529311008;17.19692897;48.13422321
Bos·kova;529460;529460010;17.12331277;48.12776746
Botanick·;529397;529397006;17.07091493;48.1479156
Bottova;528595;528595023;17.12831048;48.14450602
BÙrik;528595;528595022;17.08291285;48.1492436
Bradlianska;528595;528595025;17.09704521;48.14767103
Brezov·;529338;529338010;17.19468448;48.1473324
BuËinov·;529338;529338011;17.20755051;48.14298958
Budovateæsk·;529320;529320025;17.12676512;48.14948781
CintorÌnska;528595;528595032;17.11784885;48.14678423
Cukrov·;528595;528595033;17.11858094;48.14830093
»alovsk·;529320;529320031;17.1606748;48.14011662
»eËinov·;529320;529320032;17.16952045;48.14776236
»elakovskÈho;528595;528595037;17.09548551;48.14458046
»ernyöevskÈho;529460;529460018;17.11376296;48.1286278
»erveÚova;528595;528595039;17.09563806;48.14861621
»iernovodsk·;529338;529338013;17.21141775;48.13919373
»iliûsk·;529338;529338014;17.21208158;48.14408715
»ipk·rska;529320;529320033;17.13486877;48.14442603
»meæovec;528595;528595040;17.08663347;48.14935825
»uËoriedkov·;529338;529338015;17.18803662;48.14518284
»ulenova;528595;528595041;17.12460694;48.14264186
Daliborovo n·mestie;529460;529460019;17.09886096;48.12826165
DankovskÈho;528595;528595042;17.09717716;48.14519329
DevÌnska cesta;529397;529397011;17.05042227;48.14703605
DobroviËova;528595;528595043;17.11658212;48.14225069
DobrovskÈho;528595;528595044;17.11567244;48.14852798
Domaösk·;529338;529338016;17.20781774;48.13996777
Domk·rska;529320;529320039;17.1764963;48.14243305
DomovÈ role;529320;529320040;17.17397236;48.14065989
DostojevskÈho rad;528595;528595049;17.12037377;48.14249389
Dreven·;528595;528595050;17.10792912;48.14714975
Dudv·ûska;529311;529311012;17.21528788;48.13704918
Dudv·ûska;529338;529338017;17.21437472;48.13800137
Dulovo n·mestie;529320;529320044;17.13443667;48.14970411
Dunajsk·;528595;528595054;17.11788727;48.1454709
DvojkrÌûna;529311;529311013;17.21932725;48.1326559
DvojkrÌûna;529338;529338018;17.21448925;48.1420023
Egreöov·;529338;529338019;17.18382619;48.14958667
Einsteinova;529460;529460024;17.11237755;48.13134597
EstÛnska;529311;529311014;17.19925951;48.14284685
EstÛnska;529338;529338020;17.20182522;48.14377324
Fajnorovo n·breûie;528595;528595055;17.11428109;48.14007637
F·ndlyho;528595;528595056;17.09394057;48.14766321
Farebn·;529320;529320047;17.17214283;48.14548063
Farsk·;528595;528595057;17.10532838;48.14376464
FarskÈho;529460;529460025;17.11314661;48.12803456
FerienËÌkova;528595;528595059;17.12034268;48.14686876
FialkovÈ ˙dolie;528595;528595060;17.09090474;48.14408076
Fibichova;529320;529320048;17.16754455;48.1437261
Francisciho;528595;528595064;17.11894776;48.14776969
Frantiök·nska;528595;528595066;17.1085524;48.14517725
Frantiök·nske n·mestie;528595;528595067;17.10800514;48.14439831
GabËÌkova;529397;529397019;17.05846132;48.14988665
Gagarinova;529320;529320049;17.18306709;48.14868932
Gajova;528595;528595068;17.11727957;48.14387396
Galandova;528595;528595069;17.09951846;48.14912823
Geologick·;529311;529311015;17.19541441;48.13888588
Godrova;528595;528595071;17.10029324;48.14903536
Gondova;528595;528595072;17.11642337;48.14052061
GorkÈho;528595;528595074;17.11108564;48.14313162
Grˆsslingova;528595;528595075;17.11844149;48.14468666
GruzÌnska;529320;529320058;17.16629206;48.14298564
Gusevova;529320;529320059;17.13535357;48.14456634
H·jnick·;529397;529397020;17.06458907;48.14898056
Hamuliakova;529320;529320061;17.13339178;48.14457103
Hany MeliËkovej;529397;529397021;17.05462079;48.14987539
Heydukova;528595;528595079;17.11281367;48.14731476
HlavatÈho;528595;528595080;17.09693731;48.14675356
HlavnÈ n·mestie;528595;528595081;17.10805862;48.14365302
Hlbinn·;529311;529311016;17.20002168;48.12850165
Hnileck·;529338;529338023;17.21316469;48.14044996
Hodûovo n·mestie;528595;528595083;17.10800392;48.1483723
HollÈho;528595;528595085;17.11377173;48.14736886
Hontianska;529320;529320065;17.13655447;48.14700393
Hor·rska;529320;529320066;17.14352574;48.14043029
Horcov·;529338;529338024;17.21569693;48.14838652
Horn·dska;529311;529311017;17.2143774;48.13617477
HradnÈ ˙dolie;528595;528595087;17.09495026;48.14332452
Hradsk·;529338;529338025;17.2049848;48.14549571
Hrachov·;529320;529320067;17.18076091;48.14615538
HraniËn·;529320;529320068;17.15964585;48.14626459
HrÌbov·;529320;529320069;17.16444632;48.14648361
Hronsk·;529311;529311018;17.21069638;48.13409981
Hruöovsk·;529338;529338026;17.18602557;48.14886053
Hummelova;528595;528595091;17.09094184;48.14731142
Hurbanovo n·mestie;528595;528595092;17.10753532;48.14609228
Hviezdna;529311;529311019;17.2136716;48.13038453
Hviezdoslavova;529311;529311020;17.21937107;48.12836679
Hviezdoslavovo n·mestie;528595;528595093;17.10724075;48.14162954
Chalupkova;528595;528595095;17.12931903;48.14449294
Imelov·;529338;529338028;17.19998551;48.14928259
Inoveck·;528595;528595348;17.09470882;48.14494972
Ipeæsk·;529311;529311022;17.21223434;48.13599975
Irisov·;529338;529338082;17.21811966;48.14767621
JabloÚov·;529320;529320073;17.16588677;48.14422348
Jakubovo n·mestie;528595;528595098;17.12018411;48.14341729
Jan·Ëkova;528595;528595099;17.11950963;48.14800944
JanËova;528595;528595100;17.08702731;48.14848849
Jarabinkov·;529320;529320076;17.14445515;48.14646502
Jarn·;529320;529320077;17.15952567;48.13807274
Jaroslavova;529460;529460044;17.09336532;48.12767707
Jastrabia;529320;529320078;17.16461459;48.13986879
Javorinsk·;528595;528595104;17.09092236;48.14875629
JazmÌnov·;529338;529338083;17.21940215;48.14780302
JedlÌkova;528595;528595106;17.11082464;48.14684692
Jedæov·;529338;529338029;17.20833237;48.14082853
JesenskÈho;528595;528595108;17.11125295;48.14263541
JÛkaiho;529311;529311024;17.21798784;48.13245771
Kalinov·;529338;529338030;17.2126208;48.14792201
KamÈliov·;529338;529338032;17.20637481;48.13917015
KamennÈ n·mestie;528595;528595112;17.11340954;48.14457405
Kapicova;529460;529460048;17.09613392;48.12886471
Kapitulsk·;528595;528595113;17.10511966;48.1430485
KapucÌnska;528595;528595114;17.1049154;48.14495435
KaradûiËova;528595;528595115;17.12503997;48.1499453
KarloveskÈ rameno;529397;529397095;17.06697984;48.14763265
Kaötieæska;529320;529320086;17.16749587;48.14810487
Kazansk·;529311;529311026;17.2020042;48.13283431
Kazansk·;529338;529338031;17.21186417;48.1370849
Keplerova;529320;529320087;17.16225888;48.14143963
KeûmarskÈ n·mestie;529460;529460050;17.09135914;48.12698874
Kladnianska;529320;529320088;17.16313727;48.1457853
Klarisk·;528595;528595117;17.10544824;48.14427964
Kl·ötorsk·;529320;529320089;17.16983716;48.14484116
Klemensova;528595;528595118;17.11859777;48.14379947
KlobuËnÌcka;528595;528595119;17.11069458;48.14474934
KlokoËova;529460;529460051;17.12533541;48.13534663
Kæukat·;529320;529320092;17.16386253;48.14549214
KoË·nkova;529460;529460052;17.12464001;48.13417932
Kol·rska;528595;528595121;17.11179151;48.1459419
Koll·rovo n·mestie;528595;528595122;17.11213481;48.14952293
Kom·rÚansk·;529320;529320095;17.15883573;48.13694847
Kom·rovsk·;529311;529311027;17.19965656;48.13481931
KomenskÈho n·mestie;528595;528595123;17.11097818;48.14280219
Konopn·;529320;529320097;17.17044305;48.14639532
Konventn·;528595;528595124;17.10428424;48.14709155
KoreniËova;528595;528595125;17.09772999;48.14476552
Korytnick·;529311;529311028;17.21159889;48.13285386
Kostoln·;528595;528595126;17.10881661;48.1440301
Koöick·;528595;528595127;17.13064917;48.14310536
Koöick·;529320;529320101;17.13429989;48.14944573
Kovov·;529311;529311029;17.19808227;48.13304043
Kozia;528595;528595128;17.10223143;48.14702048
Krajinsk· cesta;529320;529320328;17.19066034;48.14210135
Krajinsk·;529311;529311030;17.20312107;48.12735498
Kr·æovskÈ ˙dolie;528595;528595129;17.08520836;48.14499148
Kr·sna;529320;529320106;17.16658159;48.14554881
KrasovskÈho;529460;529460056;17.11458364;48.13357334
Kr·tka;528595;528595130;17.09763098;48.14336
Kres·nkova;529397;529397033;17.05024337;48.15002592
KrÌkov·;529338;529338034;17.20893643;48.14388572
Krmanova;528595;528595135;17.09299936;48.14891742
Krupkova;528595;528595358;17.12009478;48.14167227
K˙peæn·;528595;528595137;17.11180751;48.14104723
Kvetin·rska;529311;529311031;17.19950288;48.13053388
ºaliov·;529320;529320113;17.17348942;48.14503336
Landererova;528595;528595142;17.12590977;48.14250794
Latorick·;529311;529311032;17.21191537;48.13539643
Laurinsk·;528595;528595145;17.11072383;48.14369351
Lazaretsk·;528595;528595146;17.11965171;48.14590183
Lenardova;529460;529460062;17.09766355;48.12864378
LevoËsk·;529460;529460063;17.09225278;48.12823085
Lichardova;528595;528595152;17.0950248;48.14728449
Linzbothova;529311;529311034;17.20291912;48.12928229
Lipov·;528595;528595153;17.08233751;48.14446962
Liptovsk·;529320;529320117;17.13930632;48.14893861
Listov·;529320;529320118;17.17296163;48.14754108
Lodn·;528595;528595351;17.10704881;48.14061405
Lomonosovova;528595;528595154;17.11817154;48.14294884
Lotyösk·;529311;529311035;17.20009646;48.13841046
ºubinsk·;528595;528595156;17.08830453;48.14966524
L˙Ëna;529320;529320120;17.15330756;48.13519522
Luûn·;529460;529460067;17.12098537;48.12979128
L˝cejn·;528595;528595158;17.1046444;48.14763838
Lykovcov·;529397;529397042;17.06148517;48.14806006
Mad·chova;529311;529311036;17.21684181;48.13201545
MagnÛliov·;529338;529338037;17.21800308;48.14861113
Macharova;529460;529460068;17.10641434;48.12666745
M·chova;529311;529311037;17.21152261;48.12991938
Makov·;529338;529338040;17.21516111;48.14715931
Mal·;528595;528595161;17.07920602;48.14672488
Malodunajsk·;529338;529338041;17.1978073;48.14326931
Mal˝ trh;528595;528595163;17.12319175;48.1469272
M·nesovo n·m.;529460;529460071;17.11203036;48.12874034
Mari·nska;528595;528595164;17.11440933;48.14836686
MarÛthyho;528595;528595165;17.10136271;48.14920114
MartinËekova;529320;529320124;17.1463937;48.14939858
Martinsk·;529320;529320125;17.16241289;48.14478041
Mateja Bela;528595;528595167;17.10477508;48.14966566
Matejkova;529397;529397044;17.04891949;48.14959172
Meden·;528595;528595169;17.11222236;48.14142972
Medzierka;528595;528595170;17.09043845;48.14530025
Mickiewiczova;528595;528595171;17.11546883;48.14997094
Mierov·;529320;529320131;17.1713426;48.14995782
Mierov·;529338;529338043;17.18738533;48.14544977
Michalsk·;528595;528595172;17.1066616;48.14494448
Mikul·öska;528595;528595173;17.10368093;48.14313245
MlynskÈ nivy;529320;529320135;17.14540736;48.14447205
Modricov·;529338;529338081;17.20266745;48.14894682
Molecova;529397;529397047;17.06026735;48.14975294
most Apollo;529320;529320139;17.12824084;48.13748808
most Apollo;529460;529460076;17.12880229;48.13292284
most »ervenej arm·dy;528595;528595176;17.11760216;48.14082321
Most Lafranconi;529397;529397048;17.07581726;48.14606441
Most Lafranconi;529460;529460077;17.07487623;48.14045059
Mostov·;528595;528595177;17.10950855;48.14118061
MoöovskÈho;528595;528595178;17.09252547;48.14813112
Mot˝lia;529320;529320140;17.15975597;48.13834458
MudroÚova;528595;528595181;17.0921063;48.14589478
Muchovo n·m.;529460;529460078;17.11419378;48.12889011
M˙zejn·;528595;528595183;17.11422413;48.14077118
Myjavsk·;528595;528595184;17.09304091;48.14952437
Na kopci;528595;528595189;17.0805099;48.14690253
Na riviÈre;529397;529397049;17.06127935;48.14833805
Na v‡öku;528595;528595192;17.10468126;48.14432522
Na v˝slnÌ;529320;529320148;17.15901177;48.1389518
N·breûie arm·dneho gener·la LudvÌka Svobodu;528595;528595193;17.08963003;48.14201566
N·breûie ºubomÌra Kadn·ra;529397;529397096;17.06637203;48.14689941
Nad Dunajom;529397;529397051;17.06000299;48.14725079
Nad lomom;528595;528595194;17.07879076;48.14814935
Nad ostrovom;529397;529397090;17.04082323;48.15002136
Nad Sihoùou;529397;529397091;17.04603908;48.14825495
N·kovn·;529311;529311040;17.20274661;48.13105751
N·kupn·;529311;529311041;17.20785889;48.12806758
N·mestie Alexandra DubËeka;528595;528595355;17.09790092;48.14219986
N·mestie 1.m·ja;528595;528595195;17.11012365;48.1497194
N·mestie M.R.ätef·nika;528595;528595374;17.12282314;48.14020779
N·mestie SNP;528595;528595198;17.11095256;48.1453119
Nedbalova;528595;528595199;17.11053851;48.14481147
NechtÌkov·;529338;529338045;17.19918079;48.14932108
Nezvalova;529311;529311042;17.2151794;48.13136787
Niùov·;529320;529320153;17.13190572;48.14964878
NÌûinn·;529320;529320325;17.16016511;48.14073472
